timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,cpu_utilization_percent,gpu_utilization_percent,ram_utilization_percent,ram_used_gb,on_cloud,pue,wue,cloud_provider,cloud_region
2026-03-15T10:08:23,codecarbon,ba929e63-2c37-40f2-a1a5-2d01b6986611,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,4.641668800031766,1.5740767045584955e-05,3.391187032878612e-06,4.600441103625,4.117861895686867,10.0,5.282310688899686e-06,5.302226463999027e-06,1.1478628610752318e-05,2.206316576365103e-05,0.0,India,IND,maharashtra,Windows-11-10.0.26200-SP0,3.13.1,3.2.3,12,AMD Ryzen 5 5600H with Radeon Graphics,1,1 x NVIDIA GeForce RTX 3050 Laptop GPU,79.0849,21.1463,15.403644561767578,machine,33.333333333333336,0.0,78.63333333333333,12.114093780517578,N,1.0,0.0,,
2026-03-15T10:09:22,codecarbon,a4e3b146-1981-4d7a-bfd6-98f0953fc480,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,6.700452199904248,2.4635490807711825e-05,3.676690777387216e-06,4.8077999919,4.861617639645755,10.0,8.27529485709883e-06,9.045840569987806e-06,1.7209387500123637e-05,3.453052292721027e-05,0.0,India,IND,maharashtra,Windows-11-10.0.26200-SP0,3.13.1,3.2.3,12,AMD Ryzen 5 5600H with Radeon Graphics,1,1 x NVIDIA GeForce RTX 3050 Laptop GPU,79.0849,21.1463,15.403644561767578,machine,0.0,10.25,81.2,12.508011817932127,N,1.0,0.0,,
2026-03-15T10:12:31,codecarbon,a75771e2-c4d7-4918-b72c-426fd43f840b,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,11.168666600016875,4.295350985024424e-05,3.845894177750756e-06,5.005561675500001,5.085565935557674,10.0,1.4822613143385585e-05,1.577417928599889e-05,2.960932111083013e-05,6.02061135402146e-05,0.0,India,IND,maharashtra,Windows-11-10.0.26200-SP0,3.13.1,3.2.3,12,AMD Ryzen 5 5600H with Radeon Graphics,1,1 x NVIDIA GeForce RTX 3050 Laptop GPU,79.0849,21.1463,15.403644561767578,machine,0.0,7.375,74.9,11.5361065864563,N,1.0,0.0,,
2026-03-15T10:13:13,codecarbon,f81348bc-2a45-4c4c-a0f4-d5b504556d77,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,3.871838600141928,1.3068567733318547e-05,3.375287320302944e-06,4.6115208675,4.329982999290149,10.0,4.313539120372628e-06,4.654170389972734e-06,9.349947777809576e-06,1.831765728815494e-05,0.0,India,IND,maharashtra,Windows-11-10.0.26200-SP0,3.13.1,3.2.3,12,AMD Ryzen 5 5600H with Radeon Graphics,1,1 x NVIDIA GeForce RTX 3050 Laptop GPU,79.0849,21.1463,15.403644561767578,machine,0.0,0.0,80.35,12.37383270263672,N,1.0,0.0,,
2026-03-15T10:13:57,codecarbon,212e94ab-a0d1-4c0a-90f5-3fc17de23fbb,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,4.152542399941012,1.4582955800377293e-05,3.511813822920736e-06,5.2563850065,4.324564305221761,10.0,5.326157677099232e-06,4.985559543979612e-06,1.0128593611039428e-05,2.044031083211827e-05,0.0,India,IND,maharashtra,Windows-11-10.0.26200-SP0,3.13.1,3.2.3,12,AMD Ryzen 5 5600H with Radeon Graphics,1,1 x NVIDIA GeForce RTX 3050 Laptop GPU,79.0849,21.1463,15.403644561767578,machine,0.0,10.5,86.65,13.344825744628906,N,1.0,0.0,,
2026-03-15T11:04:36,codecarbon,9578b19d-bc79-46df-a306-9fe693378f19,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,3017.2144278001506,0.0109147932314547,3.6175066415192654e-06,5.112010025425167,3.950941126532895,10.0,0.0040726362212176,0.003284243182948,0.0079419234841667,0.0152988028883324,0.0,India,IND,maharashtra,Windows-11-10.0.26200-SP0,3.13.1,3.2.3,12,AMD Ryzen 5 5600H with Radeon Graphics,1,1 x NVIDIA GeForce RTX 3050 Laptop GPU,79.0849,21.1463,15.403644561767578,machine,2.2450734503762093,6.532425653887495,78.57531350770334,12.104133380437489,N,1.0,0.0,,
2026-03-15T11:07:01,codecarbon,23af9969-8fcd-4905-8e96-14af39427fe3,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,45.68904870003462,0.0001586030131531,3.471357309153325e-06,4.660526441700001,3.419609624079834,10.0,5.697166056177028e-05,4.330031241800425e-05,0.0001220351458333,0.000222307118813,0.0,India,IND,maharashtra,Windows-11-10.0.26200-SP0,3.13.1,3.2.3,12,AMD Ryzen 5 5600H with Radeon Graphics,1,1 x NVIDIA GeForce RTX 3050 Laptop GPU,79.0849,21.1463,15.403644561767578,machine,1.0571428571428572,2.357142857142857,75.41428571428571,11.61699676513672,N,1.0,0.0,,
2026-03-15T11:07:46,codecarbon,4152220c-0fae-4382-afb1-05c82a57cfd5,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,3.5423510998953134,1.0630418980425048e-05,3.000950126242203e-06,4.6250932545,2.599996877199976,10.0,3.904113290475904e-06,2.55694648992888e-06,8.439147777648437e-06,1.490020755805322e-05,0.0,India,IND,maharashtra,Windows-11-10.0.26200-SP0,3.13.1,3.2.3,12,AMD Ryzen 5 5600H with Radeon Graphics,1,1 x NVIDIA GeForce RTX 3050 Laptop GPU,79.0849,21.1463,15.403644561767578,machine,0.0,10.5,76.35,11.758432388305664,N,1.0,0.0,,
2026-03-15T11:08:41,codecarbon,9a47598d-8d9f-4dec-9fb6-bf4532fe7cb0,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,4.062774899881333,1.2488665884798156e-05,3.073925135542934e-06,4.583694411000001,2.7394622520317857,10.0,4.531210982621136e-06,3.0900024720059704e-06,9.883620000133912e-06,1.7504833454761018e-05,0.0,India,IND,maharashtra,Windows-11-10.0.26200-SP0,3.13.1,3.2.3,12,AMD Ryzen 5 5600H with Radeon Graphics,1,1 x NVIDIA GeForce RTX 3050 Laptop GPU,79.0849,21.1463,15.403644561767578,machine,0.0,1.0,78.55,12.098907470703123,N,1.0,0.0,,
2026-03-15T11:10:19,codecarbon,2ba81b1b-dc98-48a5-9445-0b2962732500,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,4.4694540000054985,1.3826533736654945e-05,3.093562152477224e-06,4.565577897000001,2.6934389686213214,10.0,5.027890090420984e-06,3.342224895952484e-06,1.100995111111034e-05,1.9380066097483807e-05,0.0,India,IND,maharashtra,Windows-11-10.0.26200-SP0,3.13.1,3.2.3,12,AMD Ryzen 5 5600H with Radeon Graphics,1,1 x NVIDIA GeForce RTX 3050 Laptop GPU,79.0849,21.1463,15.403644561767578,machine,0.0,0.0,80.35,12.375953674316406,N,1.0,0.0,,
